NUMERO PEDIDO,NUMERO FACTURA,COD-ART,ESTATUS LINEA,ESTATUS LINEA FDV,CANT PEDIDA,CANTIDAD ART,VENTA DOLARES
P017921126042861524,03377002,10-02-050,BO PARCIAL,BO PARCIAL,2.0,1.0,9.577
P015415426042461592,03376399,04-01-906,BO PARCIAL,BO PARCIAL,2.0,1.0,5.3614
P013113126042463626,0076898,09-31-029,BO PARCIAL,BO PARCIAL,2.0,1.0,0.9416
P030930926042364997,03376162,07-06-852,BO PARCIAL,BO PARCIAL,2.0,1.0,104.2225
P017800726042464210,03376520,04-01-109,BO PARCIAL,BO PARCIAL,2.0,1.0,4.41
P005018126041663446,03375155,15-01-399,BO PARCIAL,BO PARCIAL,2.0,1.0,13.05
P001101126050462729,03377773,14-09-798,BO PARCIAL,BO PARCIAL,2.0,1.0,6.87
P003603626040961926,03374034,05-01-363,BO PARCIAL,BO PARCIAL,2.0,1.0,39.564
P012812826042861936,03377379,04-02-077,BO PARCIAL,BO PARCIAL,2.0,1.0,10.25
P077705926042860125,03377574,04-01-883,BO PARCIAL,BO PARCIAL,2.0,1.0,10.07
P061214526050560499,0078145,07-34-194,BO PARCIAL,BO PARCIAL,2.0,1.0,2.57
P090704826042260490,07004526,04-19-205,BO PARCIAL,BO PARCIAL,2.0,1.0,268.3749
P009209226041665929,07001421,20-34-002,BO PARCIAL,BO PARCIAL,2.0,1.0,52.875
P014214226041662908,07000641,13-94-002,BO PARCIAL,BO PARCIAL,4.0,1.0,8.66
P020021626043060047,0077954,21-01-174,BO PARCIAL,BO PARCIAL,4.0,1.0,7.0616
P012812826041661911,03375059,20-03-086,BO PARCIAL,BO PARCIAL,4.0,1.0,9.291
P001107526042560064,03376620,20-03-065,BO PARCIAL,BO PARCIAL,3.0,1.0,13.9018
P014914926040862522,03373902,05-01-693,BO PARCIAL,BO PARCIAL,3.0,1.0,11.5045
P014212126042461386,03376594,10-02-339,BO PARCIAL,BO PARCIAL,3.0,1.0,2.7958
P017921126042861524,03377002,10-02-028,BO PARCIAL,BO PARCIAL,4.0,3.0,39.257
P017921126042861524,03377000,10-01-310,BO PARCIAL,BO PARCIAL,15.0,13.0,80.2909
P017921126041561495,03374746,05-01-241,BO PARCIAL,BO PARCIAL,30.0,26.0,76.3447
P017921126050561537,03377925,12-03-005,BO PARCIAL,BO PARCIAL,8.0,7.0,23.716
P025102526042660044,03376666,06-09-158,BO PARCIAL,BO PARCIAL,4.0,3.0,5.832
P088614126042460342,03376377,10-02-823,BO PARCIAL,BO PARCIAL,4.0,3.0,11.781
P088614126042460346,03376672,10-02-587,BO PARCIAL,BO PARCIAL,11.0,3.0,12.648
P088614126042460342,03376378,10-01-306,BO PARCIAL,BO PARCIAL,5.0,4.0,44.846
P088614126042460344,03376577,10-01-067,BO PARCIAL,BO PARCIAL,20.0,4.0,28.186
P024224226042960387,0077898,14-02-016,BO PARCIAL,BO PARCIAL,28.0,24.0,339.9336
P024224226043060390,0077877,23-07-017,BO PARCIAL,BO PARCIAL,12.0,6.0,8.322
P024224226042960387,0077898,14-02-017,BO PARCIAL,BO PARCIAL,7.0,6.0,106.1874
P005305326041363639,06998166,17-33-047,BO PARCIAL,BO PARCIAL,23.0,10.0,22.24
P024414126042060131,03375722,10-02-430,BO PARCIAL,BO PARCIAL,6.0,5.0,14.9026
P010510526050460647,07009117,13-46-023,BO PARCIAL,BO PARCIAL,34.0,33.0,1265.3487
P015415426041061528,03374047,05-01-988,BO PARCIAL,BO PARCIAL,3.0,2.0,10.1268
P030930926041564947,03374708,07-06-604,BO PARCIAL,BO PARCIAL,3.0,2.0,197.2528
P000713926043060102,03377524,22-01-084,BO PARCIAL,BO PARCIAL,19.0,17.0,74.936
P012261126042060859,07001984,17-03-016,BO PARCIAL,BO PARCIAL,792.0,774.0,1381.59
P012261126041660857,07001480,17-02-049,BO PARCIAL,BO PARCIAL,480.0,180.0,774.0
P005805826042963575,0077564,23-10-031,BO PARCIAL,BO PARCIAL,36.0,35.0,87.2515
P030606626041760167,07001466,22-10-182,BO PARCIAL,BO PARCIAL,20.0,10.0,15.364
P018418426042862446,07006777,17-02-071,BO PARCIAL,BO PARCIAL,3.0,2.0,11.02
P001401426042562944,03376904,05-01-220,BO PARCIAL,BO PARCIAL,4.0,2.0,11.571
P014914926040862522,03373896,05-02-012,BO PARCIAL,BO PARCIAL,4.0,2.0,19.171
P022804026042160108,03375849,15-03-880,BO PARCIAL,BO PARCIAL,4.0,2.0,39.254
P010410426042962800,03377421,10-02-452,BO PARCIAL,BO PARCIAL,6.0,2.0,4.3189
P004304326042960333,03377321,10-02-232,BO PARCIAL,BO PARCIAL,6.0,2.0,7.2
P011111126041463194,03374621,07-06-231,BO PARCIAL,BO PARCIAL,5.0,2.0,23.08
PL0000000320,07001939,13-64-044,BO PARCIAL,BO PARCIAL,12.0,10.0,19.4
P013806326041461666,03374677,01-24-054,BO PARCIAL,BO PARCIAL,12.0,10.0,10.2432
P012912926042863813,0077842,09-31-089,BO PARCIAL,BO PARCIAL,12.0,11.0,29.3293
P012912926042863813,0077846,09-07-029,BO PARCIAL,BO PARCIAL,12.0,6.0,48.867
P004304326040860288,03373816,25-01-104,BO PARCIAL,BO PARCIAL,6.0,5.0,14.812
P004304326041560302,03374982,25-03-048,BO PARCIAL,BO PARCIAL,6.0,5.0,20.65
P010606426042060331,03375463,01-15-059,BO PARCIAL,BO PARCIAL,6.0,5.0,49.35
P096106126043060260,07008211,10-58-021,BO PARCIAL,BO PARCIAL,6.0,5.0,51.36
P003603626040961927,03374074,25-03-116,BO PARCIAL,BO PARCIAL,6.0,3.0,5.82
P031231226042162592,03375717,25-03-032,BO PARCIAL,BO PARCIAL,6.0,4.0,23.497
P020803226041660415,03375134,25-01-105,BO PARCIAL,BO PARCIAL,24.0,12.0,36.708
P024505126041660146,03375210,20-01-140,BO PARCIAL,BO PARCIAL,24.0,18.0,75.1032
P003003026043060775,07008303,18-67-008,BO PARCIAL,BO PARCIAL,24.0,8.0,423.0752
P001101126042562712,03376992,20-03-102,BO PARCIAL,BO PARCIAL,24.0,14.0,84.483
P003803826042164049,07002416,17-02-014,BO PARCIAL,BO PARCIAL,24.0,22.0,231.7392
P061007026042460207,0077428,04-19-006,BO PARCIAL,BO PARCIAL,24.0,18.0,18.018
P018105326041462733,03374540,05-01-311,BO PARCIAL,BO PARCIAL,5.0,3.0,17.2197
P004304326042960333,03377321,10-02-790,BO PARCIAL,BO PARCIAL,5.0,3.0,5.589
P004304326042760325,03377062,10-02-031,BO PARCIAL,BO PARCIAL,4.0,3.0,44.2425
P007607626041564276,03374825,01-03-354,BO PARCIAL,BO PARCIAL,4.0,3.0,219.1721
P024217226041060172,03374123,07-06-229,BO PARCIAL,BO PARCIAL,4.0,3.0,6.6467
P014212126042461386,03376587,10-02-486,BO PARCIAL,BO PARCIAL,4.0,3.0,25.7013
P014212126042461386,03376587,10-02-493,BO PARCIAL,BO PARCIAL,4.0,3.0,16.6468
P017800726042764247,03376847,01-03-012,BO PARCIAL,BO PARCIAL,10.0,9.0,67.5648
P010606426042760346,03376882,22-01-102,BO PARCIAL,BO PARCIAL,10.0,7.0,110.11
P010410426050462804,03377727,07-06-247,BO PARCIAL,BO PARCIAL,20.0,15.0,125.31
P007607626042064291,03375734,05-01-852,BO PARCIAL,BO PARCIAL,20.0,15.0,41.0571
P005405426042862913,03377033,02-03-073,BO PARCIAL,BO PARCIAL,25.0,20.0,6.6
P012812826042861936,03377379,05-01-855,BO PARCIAL,BO PARCIAL,8.0,5.0,13.3
P010410426042862796,03377189,14-09-057,BO PARCIAL,BO PARCIAL,8.0,4.0,13.206
P008308326042863382,03377057,20-01-196,BO PARCIAL,BO PARCIAL,33.0,31.0,263.5923
P006410626042360265,03376048,20-01-786,BO PARCIAL,BO PARCIAL,23.0,22.0,180.0117
P005121026043060004,03377440,01-03-390,BO PARCIAL,BO PARCIAL,17.0,16.0,861.56
P005405426042862914,03377017,31-01-013,BO PARCIAL,BO PARCIAL,400.0,350.0,199.5
P010606426042060332,03375497,01-24-015,BO PARCIAL,BO PARCIAL,100.0,80.0,209.6
P005405426040962861,03374168,10-01-109,BO PARCIAL,BO PARCIAL,5.0,4.0,78.394
P001101126042562712,03376991,20-01-097,BO PARCIAL,BO PARCIAL,132.0,129.0,309.2904
P006100426042062824,03375601,01-01-480,BO PARCIAL,BO PARCIAL,17.0,10.0,6.9
P004304326042760325,03377060,10-02-563,BO PARCIAL,BO PARCIAL,15.0,5.0,32.3425
P031231226041362540,03374348,01-01-161,BO PARCIAL,BO PARCIAL,28.0,21.0,16.7588
P017503726042461438,03376451,23-03-033,BO PARCIAL,BO PARCIAL,36.0,24.0,205.6184
P059719626041560489,0075705,10-13-091,BO PARCIAL,BO PARCIAL,18.0,17.0,15.3
P006706726040964038,0075011,23-07-015,BO PARCIAL,BO PARCIAL,720.0,192.0,216.2688
P006706726040764009,0075009,23-22-003,BO PARCIAL,BO PARCIAL,15.0,14.0,797.3
P053415126043060352,0078094,06-31-035,BO PARCIAL,BO PARCIAL,49.0,48.0,5760.0
P053415126043060352,0078094,06-31-001,BO PARCIAL,BO PARCIAL,57.0,53.0,7950.0
P061118526042860205,0077671,25-01-041,BO PARCIAL,BO PARCIAL,48.0,36.0,26.496
P002921326042460884,0077162,07-34-196,BO PARCIAL,BO PARCIAL,96.0,12.0,14.6784
P002921326042460884,0077161,07-10-011,BO PARCIAL,BO PARCIAL,72.0,69.0,99.5808
P008208226050260554,0078055,06-31-035,BO PARCIAL,BO PARCIAL,5.0,3.0,334.8
P006561626042160126,07002956,10-04-004,BO PARCIAL,BO PARCIAL,720.0,690.0,45974.838
PL0000000320P,07001058,10-67-011,BO PARCIAL,BO PARCIAL,30.0,22.0,166.782
P005905926041866494,07001388,10-40-000,BO PARCIAL,BO PARCIAL,20.0,10.0,1526.935
P030609226041360185,06998553,20-28-032,BO PARCIAL,BO PARCIAL,10.0,7.0,491.4
P009109126041362533,06999308,20-28-032,BO PARCIAL,BO PARCIAL,20.0,12.0,1180.6176
P014214226050462959,07009083,20-25-036,BO PARCIAL,BO PARCIAL,20.0,8.0,1165.088
P018418426040962394,06997111,37-16-106,BO PARCIAL,BO PARCIAL,156.0,78.0,381.888
P006561626050460130,07009723,10-16-112,BO PARCIAL,BO PARCIAL,220.0,180.0,9820.8
P009209226042065935,07002036,22-16-005,BO PARCIAL,BO PARCIAL,10.0,8.0,10.92
P003503526041860584,07002463,04-43-034,BO PARCIAL,BO PARCIAL,120.0,24.0,30.8016
P012912926040864555,06996840,22-16-001,BO PARCIAL,BO PARCIAL,60.0,58.0,374.448
P006561626042460127,07005143,17-02-059,BO PARCIAL,BO PARCIAL,2280.0,2184.0,8817.9
P030307426050461475,07009609,22-04-055,BO PARCIAL,BO PARCIAL,240.0,120.0,99.264
P009209226041665922,07000747,02-19-017,BO PARCIAL,BO PARCIAL,50.0,40.0,34.56
P015313926042960696,03377107,05-01-468,BO PARCIAL,BO PARCIAL,2.0,1.0,6.71
P019719726041561284,03374904,05-01-965,BO PARCIAL,BO PARCIAL,2.0,1.0,2.6315
P004904926042061371,03375551,07-06-624,BO PARCIAL,BO PARCIAL,2.0,1.0,20.66
P052506626042962500,0077627,21-01-170,BO PARCIAL,BO PARCIAL,2.0,1.0,3.783
P032417026042861306,07007890,17-38-032,BO PARCIAL,BO PARCIAL,2.0,1.0,38.64
P054512026041861060,0076187,09-10-009,BO PARCIAL,BO PARCIAL,2.0,1.0,2.714
P018518526041463085,06999345,17-33-047,BO PARCIAL,BO PARCIAL,3.0,1.0,2.84
P018518526041463085,06999347,16-58-043,BO PARCIAL,BO PARCIAL,3.0,1.0,12.97
P023207926042160274,03375690,01-24-015,BO PARCIAL,BO PARCIAL,4.0,1.0,2.62
P013113126041063567,0075181,22-10-006,BO PARCIAL,BO PARCIAL,4.0,1.0,3.07
PL0000000353,07003069,22-19-015,BO PARCIAL,BO PARCIAL,6.0,1.0,3.6002
P019919926041363250,06998773,12-46-007,BO PARCIAL,BO PARCIAL,25.0,1.0,12.98
P003803826042962187,0077780,38-01-082,BO PARCIAL,BO PARCIAL,6.0,2.0,29.051
P010210226042162497,07002342,37-01-020,BO PARCIAL,BO PARCIAL,4.0,2.0,13.96
P096106126043060257,07008210,12-31-013,BO PARCIAL,BO PARCIAL,4.0,2.0,63.2832
P061406426042260539,0076485,21-01-184,BO PARCIAL,BO PARCIAL,3.0,2.0,2.84
P001107526042860070,03376995,28-06-030,BO PARCIAL,BO PARCIAL,3.0,2.0,84.778
P061007026042760211,0077409,04-16-039,BO PARCIAL,BO PARCIAL,3.0,2.0,81.9
P061406426042360552,0076670,03-04-024,BO PARCIAL,BO PARCIAL,3.0,2.0,9.88
P009509526042363459,0076973,07-34-210,BO PARCIAL,BO PARCIAL,6.0,4.0,11.568
P010310326042464328,07005090,22-25-011,BO PARCIAL,BO PARCIAL,5.0,4.0,72.192
P061007026042160197,0076516,21-01-169,BO PARCIAL,BO PARCIAL,5.0,4.0,5.432
P020220226042461512,03376347,12-06-155,BO PARCIAL,BO PARCIAL,10.0,4.0,23.446
P061007026042460206,0077500,06-07-020,BO PARCIAL,BO PARCIAL,5.0,3.0,13.8
P030930926041564945,03374670,07-06-746,BO PARCIAL,BO PARCIAL,5.0,3.0,27.0
P013113126050463659,0078008,04-19-001,BO PARCIAL,BO PARCIAL,4.0,3.0,2.16
P061606026041360146,0075319,07-22-050,BO PARCIAL,BO PARCIAL,4.0,3.0,19.74
P018518526040763071,06996395,10-04-006,BO PARCIAL,BO PARCIAL,12.0,10.0,1426.385
P004104126042163297,07002309,17-03-016,BO PARCIAL,BO PARCIAL,12.0,10.0,26.22
P005018126041463435,03374762,01-24-054,BO PARCIAL,BO PARCIAL,12.0,10.0,10.6
P094303626041560034,07001185,17-02-013,BO PARCIAL,BO PARCIAL,12.0,8.0,31.92
P061007026040760175,0074791,25-01-042,BO PARCIAL,BO PARCIAL,12.0,6.0,26.5164
P021221226042762601,0077327,16-22-111,BO PARCIAL,BO PARCIAL,12.0,9.0,38.25
P096523926042460325,07005006,17-02-060,BO PARCIAL,BO PARCIAL,12.0,5.0,30.685
P007907926042764059,0077689,07-10-091,BO PARCIAL,BO PARCIAL,12.0,6.0,17.442
P005405426041662873,03374964,22-06-001,BO PARCIAL,BO PARCIAL,12.0,9.0,119.4228
P009414126040962525,06997383,10-28-028,BO PARCIAL,BO PARCIAL,10.0,9.0,318.1437
P061007026042460205,0077425,16-25-604,BO PARCIAL,BO PARCIAL,10.0,5.0,17.4115
P038220626041460433,06999322,22-49-011,BO PARCIAL,BO PARCIAL,10.0,5.0,8.05
P010606426042760345,03376949,02-03-073,BO PARCIAL,BO PARCIAL,25.0,20.0,6.6
P007207226042761930,03376927,02-03-073,BO PARCIAL,BO PARCIAL,25.0,20.0,6.6
P017517526042965034,07008149,04-43-002,BO PARCIAL,BO PARCIAL,80.0,20.0,12.0
P005305326042063660,07001839,16-43-002,BO PARCIAL,BO PARCIAL,160.0,80.0,244.992
PL0000000379,07005688,22-10-163,BO PARCIAL,BO PARCIAL,20.0,15.0,38.226
P004104126042363318,07004989,37-16-088,BO PARCIAL,BO PARCIAL,24.0,12.0,76.0092
P013613626042560922,07004715,10-52-014,BO PARCIAL,BO PARCIAL,20.0,10.0,170.88
P004304326041164504,06997466,10-67-010,BO PARCIAL,BO PARCIAL,561.0,273.0,1507.9701
P010410426041562776,03374753,01-24-054,BO PARCIAL,BO PARCIAL,8.0,5.0,7.25
P013806326042961725,03377232,23-03-031,BO PARCIAL,BO PARCIAL,24.0,12.0,31.3805
P013806326042061692,03375434,28-06-003,BO PARCIAL,BO PARCIAL,24.0,12.0,15.756
P017504226042061440,03375444,15-04-016,BO PARCIAL,BO PARCIAL,18.0,17.0,197.421
P034018326050560733,07009746,04-64-035,BO PARCIAL,BO PARCIAL,184.0,100.0,18.0
P009509526042863492,0077551,07-10-054,BO PARCIAL,BO PARCIAL,48.0,36.0,443.88
P093410926042763836,07005742,13-34-007,BO PARCIAL,BO PARCIAL,9.0,6.0,16.32
P008708726042562831,07005709,18-40-015,BO PARCIAL,BO PARCIAL,7.0,6.0,322.92
P061606026041060144,0075326,04-04-013,BO PARCIAL,BO PARCIAL,8.0,6.0,11.172
P034606126041460009,06999531,22-10-160,BO PARCIAL,BO PARCIAL,45.0,30.0,44.46
P026211526041360106,06998349,03-02-031,BO PARCIAL,BO PARCIAL,8.0,7.0,53.9616
P017517526042165011,07002443,13-70-000,BO PARCIAL,BO PARCIAL,24.0,9.0,25.479
P004104126042263311,07003584,37-16-088,BO PARCIAL,BO PARCIAL,96.0,72.0,451.3536
P028110626042764808,07005819,17-13-006,BO PARCIAL,BO PARCIAL,15.0,9.0,30.3525
P004104126042163300,07003686,22-07-089,BO PARCIAL,BO PARCIAL,50.0,15.0,7.344
P060708326042560859,0077273,23-10-072,BO PARCIAL,BO PARCIAL,200.0,150.0,85.5
P005105126042464095,0077133,07-34-036,BO PARCIAL,BO PARCIAL,24.0,19.0,15.96
P030930926042865029,03376980,05-01-569,BO PARCIAL,BO PARCIAL,8.0,7.0,38.57
P004404426040961556,03373969,01-24-033,BO PARCIAL,BO PARCIAL,200.0,100.0,4.85
EDI0008197,07001060,17-02-054,BO PARCIAL,BO PARCIAL,30.0,2.0,5.26
EDI0008197,07001060,17-02-098,BO PARCIAL,BO PARCIAL,15.0,3.0,35.19
EDI0008296,07009686,13-70-003,BO PARCIAL,BO PARCIAL,48.0,40.0,111.6
EDI0008250,07003438,17-08-004,BO PARCIAL,BO PARCIAL,12.0,8.0,22.88
P018718726041865833,07001474,10-04-005,BO PARCIAL,BO PARCIAL,72.0,32.0,1813.2928
P014014026042162992,07003471,04-19-062,BO PARCIAL,BO PARCIAL,6.0,5.0,164.983
P025315926041561496,06999936,30-34-016,BO PARCIAL,BO PARCIAL,20.0,5.0,2.1
P005205226040963304,06997374,22-22-025,BO PARCIAL,BO PARCIAL,5.0,3.0,9.54
P032505926041760010,07001931,22-10-163,BO PARCIAL,BO PARCIAL,20.0,15.0,30.636
P031514026042360031,07004825,22-01-040,BO PARCIAL,BO PARCIAL,100.0,50.0,24.225
P018118126041765381,07001664,20-19-029,BO PARCIAL,BO PARCIAL,9.0,8.0,42.64
P014014026042162992,07003471,04-19-054,BO PARCIAL,BO PARCIAL,14.0,13.0,428.9558
P013813826041562134,07000464,17-02-074,BO PARCIAL,BO PARCIAL,144.0,72.0,287.28
P095803426041560257,06999415,17-02-074,BO PARCIAL,BO PARCIAL,144.0,132.0,498.96
P015415426042264788,07003378,13-58-017,BO PARCIAL,BO PARCIAL,25.0,24.0,1842.8688
P017717726040763990,06996126,04-64-035,BO PARCIAL,BO PARCIAL,100.0,12.0,1.68
P015015026040862753,06997419,22-43-027,BO PARCIAL,BO PARCIAL,8.0,6.0,15.0336
P052410726042961666,0077705,06-19-035,BO PARCIAL,BO PARCIAL,7.0,6.0,62.13
P005405426050462928,03377885,01-01-137,BO PARCIAL,BO PARCIAL,18.0,16.0,124.7616
P005405426050462928,03377885,01-01-143,BO PARCIAL,BO PARCIAL,20.0,7.0,195.4634
P052410726041761640,0076023,21-01-076,BO PARCIAL,BO PARCIAL,11.0,10.0,121.3
P005405426050462928,03377886,01-01-148,BO PARCIAL,BO PARCIAL,6.0,4.0,102.4518
P052410726041061608,0075184,23-16-116,BO PARCIAL,BO PARCIAL,12.0,4.0,7.04
P012612626042163817,07002873,20-28-035,BO PARCIAL,BO PARCIAL,10.0,4.0,496.64
P010310326041464276,07001223,20-43-021,BO PARCIAL,BO PARCIAL,4.0,2.0,28.5196
P011811826040662371,06995464,03-18-023,BO PARCIAL,BO PARCIAL,3.0,2.0,11.7
P005405426050462928,03377885,01-01-084,BO PARCIAL,BO PARCIAL,2.0,1.0,9.5755
P017817826050566149,07009601,22-19-015,BO PARCIAL,BO PARCIAL,6.0,1.0,2.88
P017800726041464119,03374598,14-09-613,BO PARCIAL,BO PARCIAL,2.0,1.0,30.46
P017117126040962817,0075215,21-01-159,BO PARCIAL,BO PARCIAL,2.0,1.0,2.9042
P017800726040964092,03373978,07-06-084,BO PARCIAL,BO PARCIAL,2.0,1.0,11.48
P004104126042262182,0076358,07-10-054,BO PARCIAL,BO PARCIAL,2.0,1.0,12.33
P018718726042460366,0077034,06-22-059,BO PARCIAL,BO PARCIAL,10.0,9.0,14.13
P002102126042065557,0076819,09-07-064,BO PARCIAL,BO PARCIAL,8.0,3.0,6.732
P019019026040863076,0074851,01-13-084,BO PARCIAL,BO PARCIAL,10.0,7.0,47.3081
P006100426041462802,03374624,01-24-085,BO PARCIAL,BO PARCIAL,25.0,20.0,25.0
P007807826042163022,07002421,10-04-006,BO PARCIAL,BO PARCIAL,110.0,90.0,8188.236
P018018026041862020,07001473,10-04-006,BO PARCIAL,BO PARCIAL,36.0,33.0,2895.1263
P003503526042260610,07003263,10-04-004,BO PARCIAL,BO PARCIAL,8.0,7.0,456.1606
P003103126043062837,07008514,10-04-010,BO PARCIAL,BO PARCIAL,36.0,24.0,1851.9624
P037808926041460064,06999101,30-10-094,BO PARCIAL,BO PARCIAL,12.0,5.0,49.5
P012712726041663394,07000558,22-10-045,BO PARCIAL,BO PARCIAL,40.0,35.0,102.2385
P018818826040861701,06996626,17-48-002,BO PARCIAL,BO PARCIAL,320.0,280.0,292.6
P015015026041562774,07000904,20-28-015,BO PARCIAL,BO PARCIAL,30.0,24.0,1859.76
P020120126050462763,07009509,12-07-000,BO PARCIAL,BO PARCIAL,24.0,12.0,9.72
P032519826040860009,06996135,04-67-005,BO PARCIAL,BO PARCIAL,200.0,100.0,14.4
P012712726041563387,07000458,13-34-025,BO PARCIAL,BO PARCIAL,48.0,36.0,98.8236
P025025026043062277,07008522,17-02-269,BO PARCIAL,BO PARCIAL,32.0,14.0,38.57
P012512526041063188,06998209,22-43-017,BO PARCIAL,BO PARCIAL,100.0,44.0,87.89
P019419426041560509,07000254,20-28-028,BO PARCIAL,BO PARCIAL,7.0,1.0,78.26
P006406426042267439,07005298,03-37-032,BO PARCIAL,BO PARCIAL,2.0,1.0,297.7295
P016239026041263343,06998271,16-13-066,BO PARCIAL,BO PARCIAL,2.0,1.0,94.6675
P007807826042963118,07007736,03-30-028,BO PARCIAL,BO PARCIAL,2.0,1.0,104.4225
P013913926042461666,07005277,03-32-035,BO PARCIAL,BO PARCIAL,5.0,4.0,30.72
P031402026041161806,06997929,13-07-048,BO PARCIAL,BO PARCIAL,12.0,10.0,74.112
P007807826041662991,07001527,01-28-019,BO PARCIAL,BO PARCIAL,50.0,46.0,97.152
P018818826041561713,07000238,20-28-015,BO PARCIAL,BO PARCIAL,40.0,16.0,1322.496
P005505526042764150,07006164,20-43-016,BO PARCIAL,BO PARCIAL,2.0,1.0,11.05
P013213226043064950,07009410,13-07-047,BO PARCIAL,BO PARCIAL,2.0,1.0,25.2006
P019019026041663114,0075803,07-34-216,BO PARCIAL,BO PARCIAL,2.0,1.0,3.67
P008308326041063303,03374200,07-06-392,BO PARCIAL,BO PARCIAL,2.0,1.0,13.45
P060802226040960053,0075243,21-01-075,BO PARCIAL,BO PARCIAL,2.0,1.0,47.51
P012912926042964692,07007804,22-43-042,BO PARCIAL,BO PARCIAL,3.0,1.0,6.05
P018018026041762019,07001765,20-25-036,BO PARCIAL,BO PARCIAL,3.0,1.0,118.08
P027127126041565078,07000219,20-28-015,BO PARCIAL,BO PARCIAL,5.0,2.0,165.312
P052410726041061607,0075202,16-13-069,BO PARCIAL,BO PARCIAL,3.0,2.0,124.0
P052410726040861601,0074993,14-07-077,BO PARCIAL,BO PARCIAL,5.0,4.0,888.0
P009414126040862523,06997381,17-02-108,BO PARCIAL,BO PARCIAL,15.0,4.0,81.206
P008008026041160576,06998237,17-05-009,BO PARCIAL,BO PARCIAL,10.0,4.0,13.668
P017117126040962819,0075213,14-01-040,BO PARCIAL,BO PARCIAL,10.0,4.0,91.6
P012712726042963441,07008815,16-31-006,BO PARCIAL,BO PARCIAL,5.0,3.0,7.32
P003903926042061506,07002811,17-05-011,BO PARCIAL,BO PARCIAL,6.0,5.0,25.2875
P017800726042364202,03376299,07-06-536,BO PARCIAL,BO PARCIAL,6.0,5.0,74.35
P012212226041860530,07001763,20-25-036,BO PARCIAL,BO PARCIAL,6.0,5.0,590.4
P012612626041663792,07000449,10-34-027,BO PARCIAL,BO PARCIAL,40.0,30.0,217.455
P008808826041161102,06998338,10-40-000,BO PARCIAL,BO PARCIAL,10.0,7.0,1068.8545
P020120126040862685,06997537,17-31-002,BO PARCIAL,BO PARCIAL,48.0,24.0,65.664
P017717726041564025,06999812,03-34-005,BO PARCIAL,BO PARCIAL,400.0,150.0,92.16
P014014026042963027,07008034,22-01-002,BO PARCIAL,BO PARCIAL,440.0,400.0,96.0
P005205226042163361,07003417,22-07-089,BO PARCIAL,BO PARCIAL,200.0,75.0,36.0
P010310326041663497,03374933,01-24-054,BO PARCIAL,BO PARCIAL,12.0,10.0,10.6
P005405426042762906,03376742,02-03-073,BO PARCIAL,BO PARCIAL,25.0,20.0,6.6
P002102126042865620,0077610,14-07-070,BO PARCIAL,BO PARCIAL,8.0,2.0,179.52
P010810826040960273,0074978,21-04-069,BO PARCIAL,BO PARCIAL,3.0,2.0,2.98
P019019026040963085,0075150,07-34-232,BO PARCIAL,BO PARCIAL,6.0,1.0,4.7
P019019026042363146,0076725,06-19-009,BO PARCIAL,BO PARCIAL,4.0,1.0,9.7
P019819826042362904,07004883,13-58-018,BO PARCIAL,BO PARCIAL,4.0,3.0,248.8932
P019019026042363146,0076726,04-28-009,BO PARCIAL,BO PARCIAL,6.0,5.0,34.125
P013213226042264909,07004579,17-08-001,BO PARCIAL,BO PARCIAL,12.0,6.0,24.9
P002102126040965479,0075253,16-07-111,BO PARCIAL,BO PARCIAL,12.0,8.0,21.9648
P018707426042760237,0077534,21-04-047,BO PARCIAL,BO PARCIAL,12.0,8.0,9.12
P010810826042466657,07005415,10-04-005,BO PARCIAL,BO PARCIAL,36.0,28.0,1678.8772
P002102126042365591,0077078,16-13-015,BO PARCIAL,BO PARCIAL,75.0,47.0,111.39
P019819826042365434,0077095,07-01-031,BO PARCIAL,BO PARCIAL,420.0,414.0,351.9
P002102126042765607,0077420,16-19-004,BO PARCIAL,BO PARCIAL,25.0,20.0,8.4
P018707426041860224,0076190,04-13-064,BO PARCIAL,BO PARCIAL,96.0,80.0,19.656
P023823826042160480,03375741,01-24-090,BO PARCIAL,BO PARCIAL,25.0,20.0,17.6
P007807826042763075,07006063,17-02-083,BO PARCIAL,BO PARCIAL,6.0,5.0,26.125
P007807826040962918,06996897,22-64-039,BO PARCIAL,BO PARCIAL,50.0,20.0,465.5
P007807826042763094,07006981,17-33-050,BO PARCIAL,BO PARCIAL,9.0,7.0,25.312
P019219226041764432,07001337,17-03-014,BO PARCIAL,BO PARCIAL,10.0,7.0,15.694
P006506526042161926,07002540,04-10-007,BO PARCIAL,BO PARCIAL,6.0,3.0,57.8592
P026211526042160115,07002276,03-10-028,FACTURADO,FACTURADO,2.0,2.0,126.48
P026211526042160115,07002276,03-08-068,FACTURADO,FACTURADO,10.0,10.0,253.316
P017800726041564132,03374998,01-24-054,BO PARCIAL,BO PARCIAL,12.0,10.0,10.176
P017817826040965937,06997764,22-76-032,DESPACHADO,DESPACHADO,2.0,2.0,14.0
P017817826042366058,07004340,22-43-032,DESPACHADO,DESPACHADO,2.0,2.0,22.26
P017817826040965937,06997764,22-16-002,DESPACHADO,DESPACHADO,6.0,6.0,18.24
P017817826040965937,06997764,22-13-006,DESPACHADO,DESPACHADO,6.0,6.0,9.6
P017817826042366058,07004340,16-58-053,DESPACHADO,DESPACHADO,4.0,4.0,29.48
